# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0897-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.01
#MH Acceptance-Rate:	20.15%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.933609
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.567000	U
cds_SP5448_00010	0	102	102	1119	0.429000	U
cds_SP5448_00015	0	15	15	183	0.960000	U
cds_SP5448_00020	2	80	51	717	0.311000	U
cds_SP5448_00025	0	56	56	565	0.565000	U
cds_SP5448_00030	15	265	57	810	0.058000	U
cds_SP5448_00035	0	30	30	268	0.963000	U
cds_SP5448_00040	0	30	30	338	0.882000	U
cds_SP5448_00050	5	128	54	561	0.139000	U
cds_SP5448_00055	0	130	130	1266	0.155000	U
cds_SP5448_00060	0	55	55	528	0.555000	U
cds_SP5448_00065	0	138	138	1974	0.924000	U
cds_SP5448_00070	0	156	156	1452	0.047000	U
cds_SP5448_00080	12	91	26	495	0.168000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	7	186	51	906	0.133000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
