# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0884-v0M1_gene_tas.txt -m 2 -s 1000
#FDR Corrected thresholds: 0.989 0.044
#MH Acceptance-Rate:	40.16%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.656185
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	2	106	95	1178	1.000000	E
cds_SP5448_00010	2	102	84	928	1.000000	E
cds_SP5448_00015	1	15	14	174	0.950000	U
cds_SP5448_00020	16	80	12	155	0.001000	NE
cds_SP5448_00025	1	56	48	456	1.000000	E
cds_SP5448_00030	97	265	18	199	0.001000	NE
cds_SP5448_00035	9	30	6	46	0.000000	NE
cds_SP5448_00040	1	30	17	160	0.001000	NE
cds_SP5448_00050	37	128	8	58	0.000000	NE
cds_SP5448_00055	2	130	93	844	1.000000	E
cds_SP5448_00060	0	55	55	528	1.000000	E
cds_SP5448_00065	5	138	69	1161	1.000000	E
cds_SP5448_00070	17	156	28	208	0.001000	NE
cds_SP5448_00080	60	91	5	76	0.000000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	86	186	8	68	0.000000	NE
cds_SP5448_00095	8	11	1	2	-1.000000	S
cds_SP5448_00100	2	4	1	2	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	2	5	3	47	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	1	2	1	2	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	2	6	3	34	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	3	5	1	2	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	2	87	81	1108	1.000000	E
cds_SP5448_00190	2	61	42	639	1.000000	E
cds_SP5448_00195	5	65	24	232	0.018000	NE
cds_SP5448_00200	1	86	64	688	1.000000	E
cds_SP5448_00205	2	22	14	131	0.013000	NE
cds_SP5448_00210	18	48	7	71	0.000000	NE
cds_SP5448_00215	41	171	12	164	0.001000	NE
cds_SP5448_00220	37	95	7	87	0.000000	NE
cds_SP5448_00225	13	49	8	250	0.000000	NE
cds_SP5448_00230	11	29	5	33	0.000000	NE
cds_SP5448_00235	21	61	9	213	0.000000	NE
cds_SP5448_00240	43	92	5	49	0.000000	NE
cds_SP5448_00245	24	58	7	132	0.000000	NE
cds_SP5448_00250	4	17	6	144	0.000000	NE
cds_SP5448_00255	19	38	5	120	0.000000	NE
cds_SP5448_00260	87	173	8	47	0.000000	NE
cds_SP5448_00265	9	57	20	552	0.834000	U
cds_SP5448_00270	37	90	12	93	0.001000	NE
cds_SP5448_00280	5	78	27	263	0.335000	U
cds_SP5448_00285	20	41	5	25	0.000000	NE
cds_SP5448_00290	2	38	21	217	0.011000	NE
cds_SP5448_00295	5	150	72	825	1.000000	E
cds_SP5448_00300	42	148	12	262	0.001000	NE
cds_SP5448_00305	30	67	6	77	0.000000	NE
cds_SP5448_00310	52	106	6	77	0.000000	NE
cds_SP5448_00315	0	13	13	288	0.976000	U
cds_SP5448_00320	1	31	27	582	0.998000	E
cds_SP5448_00325	0	31	31	613	0.999000	E
cds_SP5448_00330	0	15	15	287	0.982000	U
cds_SP5448_00335	1	47	39	707	1.000000	E
cds_SP5448_00340	0	14	14	273	0.985000	U
cds_SP5448_00345	1	20	16	299	0.945000	U
cds_SP5448_00350	0	34	34	640	1.000000	E
cds_SP5448_00355	0	27	27	409	0.999000	E
cds_SP5448_00360	0	7	7	192	0.892000	U
cds_SP5448_00365	0	22	22	252	1.000000	E
cds_SP5448_00370	1	21	11	195	0.001000	NE
cds_SP5448_00375	0	22	22	298	0.998000	E
cds_SP5448_00380	1	34	22	303	0.936000	U
cds_SP5448_00385	0	10	10	180	0.950000	U
cds_SP5448_00390	2	24	19	233	0.044000	U
cds_SP5448_00395	2	36	27	434	0.997000	E
cds_SP5448_00400	0	19	19	342	0.988000	U
cds_SP5448_00405	0	25	25	486	0.995000	E
cds_SP5448_00410	0	16	16	171	0.996000	E
cds_SP5448_00415	2	29	14	178	0.001000	NE
cds_SP5448_00420	1	117	97	1135	1.000000	E
cds_SP5448_00425	4	46	34	424	0.998000	E
cds_SP5448_00430	0	15	15	181	0.987000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.997000	E
cds_SP5448_00445	0	19	19	378	0.976000	U
cds_SP5448_00450	1	67	52	714	1.000000	E
cds_SP5448_00455	0	23	23	380	0.995000	E
