# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0879-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.008
#MH Acceptance-Rate:	19.88%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.939063
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.462000	U
cds_SP5448_00010	0	102	102	1119	0.341000	U
cds_SP5448_00015	0	15	15	183	0.959000	U
cds_SP5448_00020	0	80	80	1108	0.574000	U
cds_SP5448_00025	0	56	56	565	0.518000	U
cds_SP5448_00030	8	265	58	815	0.072000	U
cds_SP5448_00035	0	30	30	268	0.952000	U
cds_SP5448_00040	0	30	30	338	0.873000	U
cds_SP5448_00050	4	128	57	571	0.130000	U
cds_SP5448_00055	0	130	130	1266	0.103000	U
cds_SP5448_00060	0	55	55	528	0.562000	U
cds_SP5448_00065	0	138	138	1974	0.843000	U
cds_SP5448_00070	0	156	156	1452	0.025000	U
cds_SP5448_00080	13	91	26	495	0.168000	U
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	4	186	117	1874	0.867000	U
cds_SP5448_00095	0	11	11	113	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	0	6	6	69	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.558000	U
cds_SP5448_00190	0	61	61	956	0.618000	U
cds_SP5448_00195	0	65	65	751	0.504000	U
cds_SP5448_00200	0	86	86	991	0.400000	U
cds_SP5448_00205	0	22	22	210	0.971000	U
cds_SP5448_00210	0	48	48	699	0.560000	U
cds_SP5448_00215	5	171	81	1943	0.986000	U
cds_SP5448_00220	5	95	29	466	0.147000	U
cds_SP5448_00225	2	49	23	414	0.261000	U
cds_SP5448_00230	0	29	29	528	0.655000	U
cds_SP5448_00235	3	61	38	915	0.441000	U
cds_SP5448_00240	5	92	30	357	0.171000	U
cds_SP5448_00245	2	58	39	918	0.544000	U
cds_SP5448_00250	0	17	17	477	0.698000	U
cds_SP5448_00255	4	38	17	550	0.347000	U
cds_SP5448_00260	16	173	24	259	0.005000	NE
cds_SP5448_00265	2	57	26	702	0.325000	U
cds_SP5448_00270	3	90	50	429	0.186000	U
cds_SP5448_00280	1	78	53	634	0.288000	U
cds_SP5448_00285	4	41	24	250	0.011000	U
cds_SP5448_00290	0	38	38	386	0.772000	U
cds_SP5448_00295	0	150	150	1768	0.244000	U
cds_SP5448_00300	5	148	55	936	0.196000	U
cds_SP5448_00305	7	67	28	471	0.244000	U
cds_SP5448_00310	13	106	32	371	0.155000	U
cds_SP5448_00315	0	13	13	288	0.965000	U
cds_SP5448_00320	0	31	31	613	0.664000	U
cds_SP5448_00325	0	31	31	613	0.630000	U
cds_SP5448_00330	0	15	15	287	0.970000	U
cds_SP5448_00335	0	47	47	828	0.607000	U
cds_SP5448_00340	0	14	14	273	0.967000	U
cds_SP5448_00345	0	20	20	333	0.902000	U
cds_SP5448_00350	0	34	34	640	0.631000	U
cds_SP5448_00355	0	27	27	409	0.770000	U
cds_SP5448_00360	0	7	7	192	0.972000	U
cds_SP5448_00365	0	22	22	252	0.964000	U
cds_SP5448_00370	0	21	21	333	0.913000	U
cds_SP5448_00375	0	22	22	298	0.967000	U
cds_SP5448_00380	0	34	34	532	0.625000	U
cds_SP5448_00385	0	10	10	180	0.965000	U
cds_SP5448_00390	0	24	24	393	0.806000	U
cds_SP5448_00395	0	36	36	528	0.653000	U
cds_SP5448_00400	0	19	19	342	0.895000	U
cds_SP5448_00405	0	25	25	486	0.688000	U
cds_SP5448_00410	0	16	16	171	0.972000	U
cds_SP5448_00415	0	29	29	424	0.733000	U
cds_SP5448_00420	0	117	117	1297	0.263000	U
cds_SP5448_00425	0	46	46	628	0.570000	U
cds_SP5448_00430	0	15	15	181	0.977000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.861000	U
cds_SP5448_00445	0	19	19	378	0.794000	U
cds_SP5448_00450	0	67	67	919	0.564000	U
cds_SP5448_00455	0	23	23	380	0.801000	U
cds_SP5448_00465	12	91	26	495	0.174000	U
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	6	186	78	1169	0.223000	U
cds_SP5448_00480	0	11	11	113	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.950000	U
cds_SP5448_00550	1	19	14	195	0.006000	NE
cds_SP5448_00555	0	14	14	222	0.970000	U
cds_SP5448_00560	0	47	47	433	0.659000	U
cds_SP5448_00565	1	42	40	686	0.573000	U
cds_SP5448_00570	1	69	39	451	0.290000	U
cds_SP5448_00575	0	25	25	384	0.803000	U
cds_SP5448_00580	0	76	76	1257	0.768000	U
cds_SP5448_00585	2	170	136	1822	0.527000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	0	187	187	3631	1.000000	E
cds_SP5448_00600	3	29	18	217	0.002000	NE
cds_SP5448_00605	1	73	38	489	0.276000	U
cds_SP5448_00610	5	86	49	559	0.232000	U
cds_SP5448_00615	1	26	22	279	0.560000	U
cds_SP5448_00620	1	33	17	215	0.001000	NE
cds_SP5448_00625	0	23	23	237	0.959000	U
cds_SP5448_00630	3	41	21	207	0.001000	NE
cds_SP5448_00635	3	28	12	120	0.001000	NE
cds_SP5448_00640	8	58	19	336	0.268000	U
cds_SP5448_00645	1	77	71	1010	0.509000	U
cds_SP5448_00650	3	26	11	128	0.001000	NE
cds_SP5448_00655	3	50	33	516	0.416000	U
cds_SP5448_00660	1	62	36	516	0.259000	U
cds_SP5448_00670	3	22	13	139	0.002000	NE
cds_SP5448_00675	1	25	22	274	0.734000	U
cds_SP5448_00680	1	28	19	423	0.518000	U
cds_SP5448_00685	1	32	19	214	0.002000	NE
cds_SP5448_00690	1	37	35	626	0.585000	U
cds_SP5448_00695	2	43	37	847	0.600000	U
cds_SP5448_00700	3	49	25	478	0.322000	U
cds_SP5448_00705	4	115	52	708	0.176000	U
cds_SP5448_00710	14	203	51	523	0.053000	U
cds_SP5448_00715	3	56	40	385	0.503000	U
cds_SP5448_00720	6	85	34	372	0.183000	U
cds_SP5448_00725	3	66	34	335	0.298000	U
cds_SP5448_00730	2	63	37	354	0.377000	U
cds_SP5448_00735	4	84	39	537	0.185000	U
cds_SP5448_00740	0	10	10	163	0.966000	U
cds_SP5448_00745	1	20	16	268	0.235000	U
cds_SP5448_00750	3	63	26	315	0.252000	U
cds_SP5448_00755	1	65	60	628	0.432000	U
cds_SP5448_00760	2	97	52	766	0.247000	U
cds_SP5448_00765	2	68	32	363	0.237000	U
cds_SP5448_00770	2	77	50	771	0.347000	U
cds_SP5448_00775	1	41	33	571	0.520000	U
cds_SP5448_00780	2	48	34	461	0.468000	U
cds_SP5448_00785	4	59	22	296	0.187000	U
cds_SP5448_00790	3	22	9	139	0.001000	NE
cds_SP5448_00795	4	76	29	357	0.207000	U
cds_SP5448_00800	2	27	20	257	0.175000	U
cds_SP5448_00805	7	168	43	477	0.071000	U
cds_SP5448_00810	1	37	28	340	0.617000	U
cds_SP5448_00815	0	38	38	576	0.609000	U
cds_SP5448_00820	8	75	27	383	0.216000	U
cds_SP5448_00825	0	26	26	305	0.955000	U
cds_SP5448_00830	3	92	40	754	0.263000	U
cds_SP5448_00835	6	95	32	514	0.186000	U
cds_SP5448_00840	1	42	30	437	0.452000	U
cds_SP5448_00845	5	75	35	560	0.203000	U
cds_SP5448_00850	1	62	50	714	0.440000	U
cds_SP5448_00855	2	71	30	673	0.251000	U
cds_SP5448_00860	2	57	34	651	0.368000	U
cds_SP5448_00865	0	23	23	535	0.706000	U
cds_SP5448_00870	6	97	27	349	0.168000	U
cds_SP5448_00875	3	54	21	197	0.001000	NE
cds_SP5448_00880	8	126	26	321	0.125000	U
cds_SP5448_00885	1	35	20	241	0.008000	U
cds_SP5448_00890	0	15	15	223	0.974000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	5	78	29	389	0.219000	U
cds_SP5448_00910	0	115	115	2492	0.999000	U
cds_SP5448_00915	6	71	18	273	0.016000	U
cds_SP5448_00920	0	17	17	273	0.965000	U
cds_SP5448_00925	2	33	16	243	0.006000	NE
cds_SP5448_00930	0	28	28	654	0.654000	U
cds_SP5448_00935	4	40	19	328	0.281000	U
cds_SP5448_00940	1	32	26	600	0.547000	U
cds_SP5448_00945	5	127	47	555	0.118000	U
cds_SP5448_00950	4	74	31	397	0.181000	U
cds_SP5448_00955	1	63	42	733	0.326000	U
cds_SP5448_00960	2	106	96	1624	0.893000	U
cds_SP5448_00965	1	160	109	1742	0.815000	U
cds_SP5448_00970	1	24	21	385	0.764000	U
cds_SP5448_00975	1	34	27	366	0.637000	U
cds_SP5448_00980	2	16	8	104	0.001000	NE
cds_SP5448_00985	5	128	67	676	0.136000	U
cds_SP5448_00990	6	48	16	100	0.001000	NE
cds_SP5448_00995	1	8	5	108	-1.000000	S
cds_SP5448_01000	1	16	8	74	0.001000	NE
cds_SP5448_01005	5	49	15	149	0.001000	NE
cds_SP5448_01010	0	10	10	210	0.974000	U
cds_SP5448_01015	5	76	39	743	0.297000	U
cds_SP5448_01020	4	53	16	174	0.001000	NE
cds_SP5448_01025	2	58	36	519	0.352000	U
cds_SP5448_01030	3	39	23	269	0.039000	U
cds_SP5448_01035	3	74	33	339	0.251000	U
cds_SP5448_01045	2	60	34	817	0.455000	U
cds_SP5448_01050	1	18	12	206	0.019000	U
cds_SP5448_01055	1	40	24	355	0.486000	U
cds_SP5448_01060	3	45	29	471	0.366000	U
cds_SP5448_01065	0	27	27	509	0.639000	U
cds_SP5448_01070	11	86	27	477	0.221000	U
cds_SP5448_01075	6	80	32	315	0.290000	U
cds_SP5448_01085	0	75	75	1341	0.845000	U
cds_SP5448_01090	8	128	41	401	0.111000	U
cds_SP5448_01095	5	46	23	277	0.055000	U
cds_SP5448_01100	4	32	12	157	0.001000	NE
cds_SP5448_01105	0	3	3	77	-1.000000	S
cds_SP5448_01115	4	57	27	383	0.362000	U
cds_SP5448_01120	0	58	58	879	0.596000	U
cds_SP5448_01125	0	70	70	1000	0.605000	U
cds_SP5448_01130	0	35	35	436	0.673000	U
cds_SP5448_01135	3	115	53	908	0.260000	U
cds_SP5448_01140	6	105	30	540	0.145000	U
cds_SP5448_01145	4	40	9	141	0.001000	NE
cds_SP5448_01150	0	26	26	408	0.777000	U
cds_SP5448_01155	4	75	25	480	0.193000	U
cds_SP5448_01160	0	27	27	491	0.682000	U
cds_SP5448_01165	5	50	27	427	0.421000	U
cds_SP5448_01170	0	80	80	1440	0.854000	U
cds_SP5448_01175	12	122	39	392	0.128000	U
cds_SP5448_01180	11	131	36	378	0.146000	U
cds_SP5448_01185	6	61	16	183	0.001000	NE
cds_SP5448_01190	0	19	19	347	0.866000	U
cds_SP5448_01195	0	47	47	781	0.599000	U
cds_SP5448_01200	0	48	48	910	0.671000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	2	41	31	503	0.453000	U
cds_SP5448_01215	2	67	27	651	0.296000	U
cds_SP5448_01220	3	61	28	334	0.275000	U
cds_SP5448_01225	1	50	46	749	0.533000	U
cds_SP5448_01230	3	54	28	310	0.290000	U
cds_SP5448_01235	4	68	34	441	0.263000	U
cds_SP5448_01240	1	65	46	576	0.284000	U
cds_SP5448_01245	2	53	23	349	0.281000	U
cds_SP5448_01250	1	44	23	301	0.185000	U
cds_SP5448_01255	3	35	19	241	0.006000	NE
cds_SP5448_01260	0	38	38	857	0.660000	U
cds_SP5448_01270	0	56	56	864	0.579000	U
cds_SP5448_01275	0	35	35	652	0.633000	U
cds_SP5448_01280	1	44	27	388	0.460000	U
cds_SP5448_01285	0	75	75	1263	0.754000	U
cds_SP5448_01290	3	71	36	492	0.274000	U
cds_SP5448_01295	3	56	23	237	0.002000	NE
cds_SP5448_01300	10	205	78	954	0.107000	U
cds_SP5448_01305	1	28	22	323	0.710000	U
cds_SP5448_01310	0	30	30	465	0.665000	U
cds_SP5448_01315	0	89	89	2046	0.997000	U
cds_SP5448_01320	0	59	59	1006	0.649000	U
cds_SP5448_01330	0	30	30	735	0.620000	U
cds_SP5448_01335	0	105	105	1521	0.760000	U
cds_SP5448_01340	8	131	53	799	0.176000	U
cds_SP5448_01345	2	65	44	546	0.313000	U
cds_SP5448_01350	1	46	32	544	0.462000	U
cds_SP5448_01355	0	92	92	1153	0.466000	U
cds_SP5448_01365	2	49	46	713	0.543000	U
cds_SP5448_01370	0	76	76	1246	0.749000	U
cds_SP5448_01375	0	62	62	1222	0.800000	U
cds_SP5448_01380	0	23	23	457	0.706000	U
cds_SP5448_01385	0	87	87	1408	0.819000	U
cds_SP5448_01390	4	100	53	573	0.182000	U
cds_SP5448_01395	14	111	13	143	0.001000	NE
cds_SP5448_01400	9	110	35	490	0.098000	U
cds_SP5448_01405	3	133	52	459	0.083000	U
cds_SP5448_01410	6	76	27	334	0.224000	U
cds_SP5448_01415	1	60	46	750	0.448000	U
cds_SP5448_01420	2	54	40	672	0.431000	U
cds_SP5448_01425	0	6	6	86	-1.000000	S
cds_SP5448_01435	12	91	26	495	0.188000	U
cds_SP5448_01440	0	2	2	59	-1.000000	S
cds_SP5448_01445	6	186	78	1169	0.224000	U
cds_SP5448_01450	0	11	11	113	-1.000000	S
cds_SP5448_01455	1	7	6	57	-1.000000	S
cds_SP5448_01460	0	7	7	69	-1.000000	S
cds_SP5448_01465	1	44	33	364	0.559000	U
cds_SP5448_01470	1	55	48	628	0.453000	U
cds_SP5448_01475	1	76	45	451	0.285000	U
cds_SP5448_01480	1	31	18	316	0.557000	U
cds_SP5448_01485	7	41	13	148	0.001000	NE
cds_SP5448_01490	1	69	50	547	0.347000	U
cds_SP5448_01495	1	59	31	701	0.338000	U
cds_SP5448_01500	1	30	29	519	0.620000	U
cds_SP5448_01505	5	91	40	597	0.179000	U
cds_SP5448_01510	3	61	27	266	0.017000	U
cds_SP5448_01515	0	3	3	55	-1.000000	S
cds_SP5448_01520	0	48	48	830	0.615000	U
cds_SP5448_01525	0	16	16	186	0.957000	U
cds_SP5448_01530	8	77	35	467	0.194000	U
cds_SP5448_01540	0	24	24	358	0.842000	U
cds_SP5448_01545	0	85	85	1659	0.959000	U
cds_SP5448_01550	2	50	22	343	0.282000	U
cds_SP5448_01555	3	70	26	416	0.281000	U
cds_SP5448_01560	0	57	57	1194	0.821000	U
cds_SP5448_01565	0	58	58	544	0.542000	U
cds_SP5448_01570	0	24	24	354	0.868000	U
cds_SP5448_01575	1	96	78	1116	0.525000	U
cds_SP5448_01580	0	116	116	1674	0.799000	U
cds_SP5448_01585	0	19	19	224	0.965000	U
cds_SP5448_01590	0	52	52	681	0.543000	U
cds_SP5448_01595	2	39	19	178	0.001000	NE
cds_SP5448_01600	0	70	70	1016	0.604000	U
cds_SP5448_01605	1	13	6	159	0.004000	NE
cds_SP5448_01610	5	66	16	162	0.001000	NE
cds_SP5448_01615	2	53	30	400	0.323000	U
cds_SP5448_01620	6	103	48	461	0.136000	U
cds_SP5448_01625	0	48	48	664	0.546000	U
cds_SP5448_01630	4	60	30	626	0.304000	U
cds_SP5448_01635	1	25	24	502	0.672000	U
cds_SP5448_01640	4	45	12	179	0.001000	NE
cds_SP5448_01645	0	44	44	725	0.600000	U
cds_SP5448_01650	0	13	13	300	0.954000	U
cds_SP5448_01655	1	32	22	243	0.009000	U
cds_SP5448_01660	0	18	18	205	0.954000	U
cds_SP5448_01665	7	158	63	955	0.197000	U
cds_SP5448_01670	6	57	42	503	0.459000	U
cds_SP5448_01675	5	94	64	814	0.310000	U
cds_SP5448_01680	0	60	60	824	0.571000	U
cds_SP5448_01685	2	69	35	439	0.251000	U
cds_SP5448_01690	1	59	39	468	0.340000	U
cds_SP5448_01695	4	72	33	427	0.237000	U
cds_SP5448_01700	4	142	109	1745	0.847000	U
cds_SP5448_01705	2	61	41	723	0.388000	U
cds_SP5448_01710	1	43	32	328	0.554000	U
cds_SP5448_01715	9	147	31	404	0.085000	U
cds_SP5448_01720	0	44	44	594	0.583000	U
cds_SP5448_01725	0	74	74	903	0.458000	U
cds_SP5448_01730	0	22	22	300	0.957000	U
cds_SP5448_01735	0	51	51	544	0.560000	U
cds_SP5448_01740	5	181	71	863	0.098000	U
cds_SP5448_01745	3	54	22	228	0.003000	NE
cds_SP5448_01750	0	19	19	307	0.956000	U
cds_SP5448_01755	3	51	24	283	0.098000	U
cds_SP5448_01760	3	84	40	552	0.250000	U
cds_SP5448_01765	3	24	9	84	0.001000	NE
cds_SP5448_01770	0	13	13	285	0.966000	U
cds_SP5448_01775	1	31	18	236	0.009000	U
cds_SP5448_01780	0	16	16	207	0.963000	U
cds_SP5448_01785	2	39	32	590	0.546000	U
cds_SP5448_01790	0	59	59	901	0.564000	U
cds_SP5448_01795	6	164	59	1154	0.364000	U
cds_SP5448_01800	2	65	38	603	0.296000	U
cds_SP5448_01805	0	26	26	448	0.698000	U
cds_SP5448_01810	0	31	31	543	0.672000	U
cds_SP5448_01815	0	25	25	377	0.796000	U
cds_SP5448_01820	0	34	34	397	0.753000	U
