# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0899-v0M1_gene_tas.txt -m 16 -s 1000
#FDR Corrected thresholds: 0.999 0.014
#MH Acceptance-Rate:	25.18%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.910791
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.886000	U
cds_SP5448_00010	0	102	102	1119	0.810000	U
cds_SP5448_00015	0	15	15	183	0.952000	U
cds_SP5448_00020	1	80	56	837	0.587000	U
cds_SP5448_00025	0	56	56	565	0.701000	U
cds_SP5448_00030	16	265	43	570	0.048000	U
cds_SP5448_00035	2	30	13	110	0.001000	NE
cds_SP5448_00040	0	30	30	338	0.864000	U
cds_SP5448_00050	4	128	57	571	0.200000	U
cds_SP5448_00055	0	130	130	1266	0.606000	U
cds_SP5448_00060	0	55	55	528	0.744000	U
cds_SP5448_00065	0	138	138	1974	0.990000	U
cds_SP5448_00070	0	156	156	1452	0.385000	U
cds_SP5448_00080	15	91	15	254	0.003000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	8	186	39	588	0.071000	U
cds_SP5448_00095	1	11	7	61	-1.000000	S
cds_SP5448_00100	1	4	3	59	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	1	6	3	34	-1.000000	S
cds_SP5448_00140	0	3	3	20	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	0	5	5	60	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.896000	U
cds_SP5448_00190	0	61	61	956	0.809000	U
cds_SP5448_00195	0	65	65	751	0.717000	U
cds_SP5448_00200	0	86	86	991	0.781000	U
cds_SP5448_00205	0	22	22	210	0.956000	U
cds_SP5448_00210	2	48	35	591	0.479000	U
cds_SP5448_00215	5	171	58	1184	0.491000	U
cds_SP5448_00220	8	95	32	499	0.149000	U
cds_SP5448_00225	6	49	11	275	0.022000	U
cds_SP5448_00230	4	29	15	249	0.003000	NE
cds_SP5448_00235	8	61	15	311	0.086000	U
cds_SP5448_00240	10	92	19	261	0.003000	NE
cds_SP5448_00245	5	58	31	783	0.390000	U
