# Copyright 2014. Michael A. DeJesus & Thomas R. Ioerger
# Version 1.21; http://saclab.tamu.edu/essentiality/
#
#Command used:	python /cbcb/sw/RedHat-7-x86_64/common/local/essentiality/1.0/bin/gumbelMH.py -f outputs/essentiality/hpgl0865-v0M1_gene_tas.txt -m 32 -s 1000
#FDR Corrected thresholds: 0.999 0.013
#MH Acceptance-Rate:	22.86%
#Total Iterations Performed:	22968
#Sample Size:	1000
#phi estimate:	0.920864
#Orf	k	n	r	s	zbar	Call
cds_SP5448_00005	0	106	106	1312	0.699000	U
cds_SP5448_00010	0	102	102	1119	0.514000	U
cds_SP5448_00015	0	15	15	183	0.960000	U
cds_SP5448_00020	1	80	56	837	0.473000	U
cds_SP5448_00025	0	56	56	565	0.585000	U
cds_SP5448_00030	14	265	37	452	0.035000	U
cds_SP5448_00035	0	30	30	268	0.950000	U
cds_SP5448_00040	0	30	30	338	0.851000	U
cds_SP5448_00050	5	128	54	561	0.152000	U
cds_SP5448_00055	0	130	130	1266	0.219000	U
cds_SP5448_00060	0	55	55	528	0.596000	U
cds_SP5448_00065	0	138	138	1974	0.963000	U
cds_SP5448_00070	7	156	47	362	0.068000	U
cds_SP5448_00080	21	91	12	210	0.001000	NE
cds_SP5448_00085	0	2	2	59	-1.000000	S
cds_SP5448_00090	15	186	38	685	0.085000	U
cds_SP5448_00095	0	11	11	113	-1.000000	S
cds_SP5448_00100	0	4	4	68	-1.000000	S
cds_SP5448_00105	0	3	3	14	-1.000000	S
cds_SP5448_00110	1	5	4	56	-1.000000	S
cds_SP5448_00115	0	4	4	50	-1.000000	S
cds_SP5448_00120	1	4	3	47	-1.000000	S
cds_SP5448_00125	0	2	2	13	-1.000000	S
cds_SP5448_00130	0	3	3	27	-1.000000	S
cds_SP5448_00135	0	6	6	60	-1.000000	S
cds_SP5448_00140	1	3	1	2	-1.000000	S
cds_SP5448_00145	0	4	4	67	-1.000000	S
cds_SP5448_00150	1	6	5	58	-1.000000	S
cds_SP5448_00155	0	2	2	49	-1.000000	S
cds_SP5448_00160	1	5	3	40	-1.000000	S
cds_SP5448_00165	1	2	1	2	-1.000000	S
cds_SP5448_00170	1	4	3	14	-1.000000	S
cds_SP5448_00175	0	4	4	69	-1.000000	S
cds_SP5448_00180	0	5	5	74	-1.000000	S
cds_SP5448_00185	0	87	87	1180	0.740000	U
cds_SP5448_00190	0	61	61	956	0.702000	U
cds_SP5448_00195	0	65	65	751	0.571000	U
cds_SP5448_00200	0	86	86	991	0.573000	U
cds_SP5448_00205	0	22	22	210	0.957000	U
cds_SP5448_00210	1	48	42	660	0.545000	U
cds_SP5448_00215	6	171	47	1028	0.214000	U
cds_SP5448_00220	8	95	33	506	0.133000	U
cds_SP5448_00225	4	49	13	288	0.062000	U
cds_SP5448_00230	1	29	21	434	0.518000	U
cds_SP5448_00235	8	61	17	347	0.108000	U
cds_SP5448_00240	9	92	15	211	0.001000	NE
cds_SP5448_00245	6	58	33	791	0.377000	U
cds_SP5448_00250	1	17	15	468	0.634000	U
cds_SP5448_00255	7	38	10	305	0.130000	U
cds_SP5448_00260	28	173	18	202	0.001000	NE
cds_SP5448_00265	3	57	20	552	0.204000	U
cds_SP5448_00270	5	90	40	348	0.187000	U
cds_SP5448_00280	1	78	53	634	0.343000	U
cds_SP5448_00285	5	41	20	223	0.001000	NE
cds_SP5448_00290	1	38	21	219	0.001000	NE
cds_SP5448_00295	0	150	150	1768	0.527000	U
cds_SP5448_00300	8	148	50	828	0.130000	U
cds_SP5448_00305	11	67	22	408	0.199000	U
cds_SP5448_00310	20	106	25	304	0.088000	U
cds_SP5448_00315	0	13	13	288	0.955000	U
cds_SP5448_00320	0	31	31	613	0.612000	U
cds_SP5448_00325	0	31	31	613	0.597000	U
cds_SP5448_00330	0	15	15	287	0.952000	U
cds_SP5448_00335	0	47	47	828	0.658000	U
cds_SP5448_00340	0	14	14	273	0.962000	U
cds_SP5448_00345	0	20	20	333	0.889000	U
cds_SP5448_00350	0	34	34	640	0.587000	U
cds_SP5448_00355	0	27	27	409	0.718000	U
cds_SP5448_00360	0	7	7	192	0.961000	U
cds_SP5448_00365	0	22	22	252	0.946000	U
cds_SP5448_00370	0	21	21	333	0.884000	U
cds_SP5448_00375	0	22	22	298	0.949000	U
cds_SP5448_00380	0	34	34	532	0.629000	U
cds_SP5448_00385	0	10	10	180	0.961000	U
cds_SP5448_00390	0	24	24	393	0.716000	U
cds_SP5448_00395	0	36	36	528	0.616000	U
cds_SP5448_00400	0	19	19	342	0.859000	U
cds_SP5448_00405	0	25	25	486	0.642000	U
cds_SP5448_00410	0	16	16	171	0.947000	U
cds_SP5448_00415	0	29	29	424	0.697000	U
cds_SP5448_00420	0	117	117	1297	0.505000	U
cds_SP5448_00425	0	46	46	628	0.619000	U
cds_SP5448_00430	0	15	15	181	0.937000	U
cds_SP5448_00435	0	9	9	109	-1.000000	S
cds_SP5448_00440	0	23	23	357	0.790000	U
cds_SP5448_00445	0	19	19	378	0.791000	U
cds_SP5448_00450	0	67	67	919	0.654000	U
cds_SP5448_00455	0	23	23	380	0.752000	U
cds_SP5448_00465	20	91	12	210	0.001000	NE
cds_SP5448_00470	0	2	2	59	-1.000000	S
cds_SP5448_00475	15	186	38	685	0.067000	U
cds_SP5448_00480	1	11	7	61	-1.000000	S
cds_SP5448_00485	0	3	3	59	-1.000000	S
cds_SP5448_00490	1	4	3	14	-1.000000	S
cds_SP5448_00495	0	3	3	31	-1.000000	S
cds_SP5448_00500	0	5	5	55	-1.000000	S
cds_SP5448_00505	0	2	2	49	-1.000000	S
cds_SP5448_00510	1	5	3	40	-1.000000	S
cds_SP5448_00515	1	2	1	2	-1.000000	S
cds_SP5448_00520	0	3	3	30	-1.000000	S
cds_SP5448_00525	0	5	5	55	-1.000000	S
cds_SP5448_00530	0	2	2	56	-1.000000	S
cds_SP5448_00535	0	4	4	61	-1.000000	S
cds_SP5448_00540	0	2	2	4	-1.000000	S
cds_SP5448_00545	0	12	12	164	0.948000	U
cds_SP5448_00550	2	19	11	161	0.001000	NE
cds_SP5448_00555	1	14	11	212	0.855000	U
cds_SP5448_00560	0	47	47	433	0.710000	U
cds_SP5448_00565	1	42	40	686	0.561000	U
cds_SP5448_00570	2	69	29	322	0.169000	U
cds_SP5448_00575	1	25	24	372	0.744000	U
cds_SP5448_00580	0	76	76	1257	0.868000	U
cds_SP5448_00585	5	170	50	668	0.094000	U
cds_SP5448_00590	0	159	159	3545	1.000000	E
cds_SP5448_00595	0	187	187	3631	1.000000	E
cds_SP5448_00600	3	29	22	271	0.135000	U
cds_SP5448_00605	2	73	34	436	0.213000	U
cds_SP5448_00610	9	86	27	258	0.004000	NE
cds_SP5448_00615	2	26	22	279	0.486000	U
cds_SP5448_00620	4	33	8	86	0.000000	NE
cds_SP5448_00625	1	23	20	192	0.155000	U
cds_SP5448_00630	3	41	33	330	0.616000	U
cds_SP5448_00635	5	28	9	94	0.001000	NE
cds_SP5448_00640	14	58	11	203	0.001000	NE
cds_SP5448_00645	1	77	71	1010	0.668000	U
cds_SP5448_00650	4	26	8	91	0.001000	NE
cds_SP5448_00655	5	50	16	263	0.011000	NE
cds_SP5448_00660	1	62	36	516	0.247000	U
cds_SP5448_00670	4	22	7	91	0.000000	NE
cds_SP5448_00675	2	25	22	274	0.675000	U
cds_SP5448_00680	1	28	19	423	0.420000	U
cds_SP5448_00685	4	32	18	212	0.001000	NE
cds_SP5448_00690	3	37	19	251	0.004000	NE
cds_SP5448_00695	4	43	16	366	0.214000	U
cds_SP5448_00700	3	49	25	478	0.271000	U
cds_SP5448_00705	6	115	52	708	0.205000	U
cds_SP5448_00710	23	203	24	308	0.061000	U
cds_SP5448_00715	3	56	40	385	0.447000	U
cds_SP5448_00720	7	85	34	372	0.189000	U
cds_SP5448_00725	5	66	34	335	0.252000	U
cds_SP5448_00730	6	63	21	241	0.001000	NE
cds_SP5448_00735	10	84	22	249	0.004000	NE
cds_SP5448_00740	0	10	10	163	0.945000	U
cds_SP5448_00745	2	20	10	168	0.001000	NE
cds_SP5448_00750	3	63	26	315	0.213000	U
cds_SP5448_00755	3	65	47	507	0.405000	U
cds_SP5448_00760	3	97	42	567	0.139000	U
cds_SP5448_00765	6	68	19	184	0.001000	NE
cds_SP5448_00770	6	77	37	600	0.239000	U
cds_SP5448_00775	3	41	33	571	0.514000	U
cds_SP5448_00780	2	48	34	461	0.406000	U
cds_SP5448_00785	9	59	11	124	0.001000	NE
cds_SP5448_00790	4	22	8	166	0.001000	NE
cds_SP5448_00795	6	76	28	355	0.168000	U
cds_SP5448_00800	2	27	20	257	0.126000	U
cds_SP5448_00805	17	168	28	298	0.034000	U
cds_SP5448_00810	1	37	28	340	0.526000	U
cds_SP5448_00815	0	38	38	576	0.596000	U
cds_SP5448_00820	11	75	27	383	0.165000	U
cds_SP5448_00825	1	26	23	264	0.337000	U
cds_SP5448_00830	7	92	40	754	0.227000	U
cds_SP5448_00835	10	95	26	391	0.108000	U
cds_SP5448_00840	0	42	42	616	0.600000	U
cds_SP5448_00845	6	75	35	560	0.220000	U
cds_SP5448_00850	2	62	41	569	0.343000	U
cds_SP5448_00855	7	71	28	645	0.227000	U
cds_SP5448_00860	4	57	19	390	0.204000	U
cds_SP5448_00865	1	23	21	517	0.582000	U
cds_SP5448_00870	9	97	24	330	0.107000	U
cds_SP5448_00875	5	54	21	197	0.001000	NE
cds_SP5448_00880	12	126	24	303	0.065000	U
cds_SP5448_00885	3	35	15	193	0.001000	NE
cds_SP5448_00890	0	15	15	223	0.951000	U
cds_SP5448_00900	0	11	11	118	-1.000000	S
cds_SP5448_00905	9	78	25	405	0.161000	U
cds_SP5448_00910	0	115	115	2492	1.000000	E
cds_SP5448_00915	8	71	18	273	0.009000	NE
cds_SP5448_00920	3	17	10	157	0.001000	NE
cds_SP5448_00925	4	33	10	163	0.001000	NE
cds_SP5448_00930	0	28	28	654	0.621000	U
cds_SP5448_00935	6	40	10	122	0.001000	NE
cds_SP5448_00940	3	32	20	477	0.407000	U
cds_SP5448_00945	11	127	29	366	0.073000	U
cds_SP5448_00950	5	74	31	397	0.171000	U
cds_SP5448_00955	4	63	21	435	0.160000	U
cds_SP5448_00960	7	106	62	1038	0.482000	U
cds_SP5448_00965	2	160	83	1354	0.684000	U
cds_SP5448_00970	1	24	21	385	0.672000	U
cds_SP5448_00975	2	34	17	205	0.001000	NE
cds_SP5448_00980	3	16	6	94	0.000000	NE
cds_SP5448_00985	14	128	53	512	0.125000	U
cds_SP5448_00990	8	48	15	233	0.003000	NE
cds_SP5448_00995	2	8	3	93	-1.000000	S
cds_SP5448_01000	3	16	5	35	0.000000	NE
cds_SP5448_01005	5	49	15	149	0.001000	NE
cds_SP5448_01010	1	10	7	176	0.404000	U
cds_SP5448_01015	7	76	39	743	0.266000	U
cds_SP5448_01020	4	53	16	174	0.001000	NE
cds_SP5448_01025	5	58	32	475	0.293000	U
cds_SP5448_01030	6	39	9	111	0.001000	NE
cds_SP5448_01035	5	74	33	339	0.201000	U
cds_SP5448_01045	4	60	23	288	0.038000	U
cds_SP5448_01050	1	18	12	206	0.016000	U
cds_SP5448_01055	1	40	24	355	0.422000	U
cds_SP5448_01060	4	45	20	311	0.215000	U
cds_SP5448_01065	0	27	27	509	0.655000	U
cds_SP5448_01070	13	86	26	474	0.157000	U
cds_SP5448_01075	9	80	32	315	0.235000	U
cds_SP5448_01085	0	75	75	1341	0.913000	U
cds_SP5448_01090	12	128	41	401	0.093000	U
cds_SP5448_01095	8	46	10	126	0.001000	NE
cds_SP5448_01100	4	32	12	157	0.001000	NE
cds_SP5448_01105	0	3	3	77	-1.000000	S
cds_SP5448_01115	6	57	27	383	0.294000	U
cds_SP5448_01120	0	58	58	879	0.664000	U
cds_SP5448_01125	0	70	70	1000	0.709000	U
cds_SP5448_01130	0	35	35	436	0.711000	U
cds_SP5448_01135	4	115	39	437	0.084000	U
cds_SP5448_01140	10	105	30	540	0.126000	U
cds_SP5448_01145	4	40	9	141	0.001000	NE
cds_SP5448_01150	0	26	26	408	0.729000	U
cds_SP5448_01155	5	75	25	480	0.152000	U
cds_SP5448_01160	0	27	27	491	0.629000	U
cds_SP5448_01165	4	50	27	427	0.321000	U
cds_SP5448_01170	0	80	80	1440	0.947000	U
cds_SP5448_01175	20	122	29	347	0.095000	U
cds_SP5448_01180	20	131	28	291	0.036000	U
cds_SP5448_01185	11	61	12	136	0.001000	NE
cds_SP5448_01190	0	19	19	347	0.855000	U
cds_SP5448_01195	1	47	42	671	0.513000	U
cds_SP5448_01200	0	48	48	910	0.700000	U
cds_SP5448_01205	0	11	11	126	-1.000000	S
cds_SP5448_01210	2	41	31	503	0.410000	U
cds_SP5448_01215	5	67	17	271	0.008000	NE
